timestamp,rssi,sub_1,sub_2,sub_3,sub_4,sub_5,sub_6,sub_7,sub_8,sub_9,sub_10,sub_11,sub_12,sub_13,sub_14,sub_15,sub_16,sub_17,sub_18,sub_19,sub_20,sub_21,sub_22,sub_23,sub_24,sub_25,sub_26,sub_27,sub_28,sub_29,sub_30,sub_31,sub_32,sub_33,sub_34,sub_35,sub_36,sub_37,sub_38,sub_39,sub_40,sub_41,sub_42,sub_43,sub_44,sub_45,sub_46,sub_47,sub_48,sub_49,sub_50,sub_51,sub_52
1779652431.0427916,-53,3.00,22.36,21.47,21.95,21.63,21.63,21.40,22.02,22.67,22.63,22.67,23.43,24.84,25.61,26.25,27.02,27.66,28.32,28.28,29.00,29.83,29.21,29.41,28.30,28.65,29.53,7.62,20.10,20.02,20.02,20.00,21.00,21.02,21.10,21.10,21.10,21.21,21.10,21.10,21.10,20.02,20.02,20.00,20.00,20.02,20.10,20.22,20.22,20.40,20.62,21.19,21.54,20.62
1779652431.0725954,-53,3.00,21.93,21.93,21.93,21.93,21.26,22.02,22.20,22.47,22.83,22.83,23.71,24.60,25.50,26.40,26.40,27.29,27.78,27.78,29.41,29.83,29.07,27.59,28.60,31.40,32.02,7.21,19.70,19.31,20.25,19.92,20.62,20.62,20.62,20.40,21.38,21.21,21.21,21.21,20.40,20.40,19.42,19.65,19.92,18.97,19.31,19.70,20.12,20.59,21.10,21.63,20.81,20.81
1779652431.1023982,-53,3.00,24.04,24.08,24.08,23.43,24.21,24.41,24.70,25.06,25.50,26.40,27.31,28.23,29.15,30.08,31.02,31.38,31.78,32.65,32.25,32.76,32.45,32.20,32.02,31.14,31.83,7.81,21.47,21.93,22.47,22.14,22.14,21.84,21.59,22.56,22.36,22.36,22.36,22.36,22.56,21.59,21.84,20.88,21.19,20.62,21.02,21.47,21.47,22.47,23.02,23.60,23.43,23.43
1779652431.1321535,-53,3.00,21.93,21.26,22.02,21.40,21.63,21.95,21.47,21.93,22.85,23.77,23.77,24.70,25.30,26.25,27.51,27.86,28.79,28.79,29.15,28.64,28.65,28.84,28.60,28.43,28.32,7.07,18.79,19.70,19.31,19.92,19.92,20.88,20.88,20.62,21.59,21.38,21.38,21.38,21.59,20.62,19.65,19.92,19.31,19.70,20.12,19.72,19.72,20.25,20.81,21.40,22.02,21.26
1779652431.1646075,-53,3.00,23.77,23.41,23.09,24.04,23.77,23.35,23.19,24.08,25.02,25.00,26.02,26.08,28.07,29.07,30.07,31.06,31.02,32.00,32.02,32.14,31.26,31.40,31.78,31.05,31.62,7.62,21.21,21.26,22.02,21.40,22.20,23.02,22.47,22.47,23.32,23.32,23.32,22.47,23.02,22.20,22.20,21.40,21.26,21.93,21.21,21.93,22.02,22.20,23.02,23.32,22.83,22.36
1779652431.1949422,-53,3.00,19.65,19.92,19.92,19.92,20.25,19.70,20.12,20.59,21.63,22.20,22.20,22.80,23.43,24.84,25.61,26.40,26.40,26.40,26.63,27.29,26.83,27.31,26.93,26.57,25.96,7.28,18.25,18.44,18.44,17.72,18.97,18.97,19.31,19.31,19.31,18.79,18.79,18.38,18.38,18.03,18.03,17.72,18.44,18.44,18.25,18.11,18.11,18.03,19.00,19.03,19.10,20.10
1779652431.2243786,-53,3.00,20.62,20.62,21.26,20.52,19.80,20.52,20.62,21.40,21.63,22.47,23.32,22.83,23.71,24.60,25.94,26.42,26.42,26.93,27.46,27.20,27.02,26.91,26.87,26.91,27.02,7.81,17.72,18.44,18.25,18.25,18.11,19.03,19.00,19.00,19.00,19.00,19.00,19.00,19.03,18.03,18.11,18.11,18.25,18.44,17.72,18.03,18.03,18.38,19.70,19.24,19.72,19.72
1779652431.2576184,-53,3.00,25.06,24.60,24.60,24.17,24.35,25.00,24.74,25.71,26.31,27.29,27.17,28.07,29.07,30.07,31.06,32.14,32.25,32.39,32.56,32.76,32.02,32.57,32.89,32.70,32.20,8.94,22.20,22.20,21.63,22.47,22.83,23.71,23.26,23.26,23.26,23.26,24.17,23.26,23.26,22.83,21.95,21.95,22.47,22.20,22.02,22.67,22.63,23.35,24.08,24.21,24.41,24.41
1779652431.2824254,-53,3.00,19.24,20.10,20.10,20.02,20.02,20.10,20.22,20.40,21.38,22.56,22.56,22.80,23.09,24.04,25.30,25.96,26.93,26.93,26.68,26.48,26.31,26.08,26.00,26.02,26.08,7.00,17.20,17.80,17.03,17.69,17.69,17.69,17.69,18.38,18.38,18.38,18.44,17.69,18.38,17.69,17.69,17.03,17.20,17.20,17.49,17.00,17.89,18.38,18.38,18.97,18.97,18.68
1779652431.311261,-53,3.00,23.19,23.35,23.54,23.77,23.09,23.41,23.77,24.17,24.60,25.06,25.55,26.42,26.93,28.30,29.68,30.02,30.89,31.76,31.30,31.38,31.02,31.32,30.81,31.40,31.26,7.00,20.40,20.62,20.88,21.19,21.54,21.54,22.85,22.36,22.36,22.36,22.36,22.36,21.93,21.02,20.62,21.54,21.19,20.88,20.62,20.40,21.21,21.10,22.02,23.00,23.02,23.09
1779652431.3406034,-53,3.00,19.10,18.38,19.10,18.44,19.21,19.42,18.87,19.24,20.12,21.02,21.02,21.54,22.47,22.47,23.77,24.70,25.08,25.50,25.94,25.55,25.24,25.81,25.61,24.76,24.76,5.66,16.76,16.49,16.49,16.28,17.26,17.12,17.12,18.11,17.12,17.12,17.12,17.03,17.12,17.12,16.28,16.28,16.49,16.49,16.76,17.09,17.46,17.00,17.00,17.49,18.03,17.20
1779652431.3726223,-53,3.00,22.80,21.84,22.14,22.14,21.54,21.93,22.36,21.95,22.47,23.02,24.41,25.00,26.40,26.40,27.20,27.80,28.60,28.84,29.15,28.65,29.07,28.64,28.79,29.41,28.86,7.07,19.24,19.42,19.42,19.65,19.65,19.92,21.19,20.25,21.19,21.19,20.25,20.25,20.25,19.92,19.92,19.65,19.42,19.24,20.10,20.02,20.02,20.00,21.02,21.10,21.21,21.38
1779652431.4036522,-53,3.00,20.00,20.02,20.02,20.10,20.22,19.24,20.40,20.62,20.88,21.19,21.54,22.85,22.85,23.77,25.08,26.00,25.63,26.25,25.96,26.68,26.48,26.31,26.08,26.02,26.02,7.07,18.03,17.46,17.89,17.89,18.36,18.87,18.87,18.87,19.42,19.42,19.42,18.87,18.87,18.36,18.36,18.36,17.89,17.46,18.03,18.03,18.68,18.44,18.44,19.24,19.10,19.10
1779652431.4339373,-53,3.00,19.70,20.62,20.25,20.25,19.92,19.65,20.40,20.40,21.21,21.10,22.09,23.02,24.02,24.02,25.02,26.02,26.08,26.17,26.31,26.31,26.48,25.96,26.25,26.93,25.50,6.71,19.85,17.80,18.03,18.03,18.03,18.36,19.24,19.24,19.24,17.89,19.24,18.36,18.87,18.03,18.03,17.20,17.80,17.03,17.69,18.38,17.69,17.80,18.60,19.42,18.87,18.87
1779652431.4620385,-53,3.00,18.68,18.97,19.31,19.31,18.79,18.79,18.36,19.42,20.00,20.62,20.62,20.62,21.26,23.35,24.08,24.84,25.00,25.00,25.24,24.70,25.06,25.50,25.08,24.70,25.30,6.08,18.25,17.46,16.49,15.81,17.09,18.38,18.38,18.38,17.46,18.38,18.38,17.46,17.09,17.09,16.76,16.49,16.28,17.26,17.12,17.12,17.03,17.00,18.03,18.03,18.11,17.26
1779652431.4934754,-53,3.00,19.42,19.42,19.72,19.24,19.24,19.70,19.31,18.97,19.92,20.62,21.59,21.59,22.36,23.35,24.33,25.50,25.71,25.71,25.96,25.30,26.00,25.50,25.94,26.08,25.81,6.40,16.64,17.49,17.00,17.89,17.89,18.38,18.38,18.38,18.38,18.97,18.97,18.03,18.03,17.46,17.46,17.89,17.00,17.49,17.20,17.20,17.80,17.69,17.69,18.38,19.10,18.44
1779652431.5237548,-53,3.00,21.02,21.10,21.21,21.21,20.40,20.62,20.88,21.19,21.54,22.85,23.26,23.26,24.60,25.94,26.83,27.73,28.23,28.23,28.79,28.46,27.89,27.46,28.28,28.07,28.02,7.00,18.97,18.38,18.38,18.79,19.24,19.24,19.72,19.72,20.25,20.25,20.25,20.25,19.72,18.87,18.36,19.24,18.79,18.38,18.97,18.68,18.68,19.42,19.24,20.22,20.10,20.00
1779652431.5546336,-53,3.00,22.02,22.02,22.09,22.09,21.21,21.38,22.56,23.09,23.41,24.35,24.70,25.08,26.40,27.31,28.23,28.23,29.15,29.73,29.41,30.08,29.61,29.43,29.15,29.02,29.00,8.00,19.31,19.70,18.79,19.24,19.72,19.72,20.25,20.25,20.25,20.00,20.81,20.81,19.42,18.87,19.72,19.24,18.79,19.31,19.31,18.97,19.65,19.65,20.40,20.40,21.21,21.10
1779652431.584773,-53,3.00,21.26,21.26,21.40,21.40,20.81,21.10,21.47,21.47,21.93,22.85,22.85,23.41,24.35,25.30,26.57,26.57,27.51,27.86,27.31,25.94,25.55,28.84,29.41,27.66,26.87,6.40,17.46,20.62,21.19,19.92,20.25,21.54,21.54,20.25,20.88,20.62,20.62,20.62,19.92,19.92,18.97,19.31,19.31,18.79,19.24,19.72,19.42,20.00,20.00,20.62,21.26,21.21
1779652431.6129243,-53,3.00,20.62,20.81,20.81,20.81,20.25,20.59,21.02,21.93,21.54,22.14,22.80,23.77,24.74,25.96,26.93,27.20,27.51,27.86,28.23,27.73,27.29,27.78,27.46,27.20,27.66,6.40,19.24,18.79,17.46,18.03,18.03,18.97,19.92,19.65,19.65,19.65,19.65,19.65,19.65,18.68,18.97,18.03,18.38,17.89,17.89,18.36,18.03,18.60,19.21,19.85,19.80,19.80
1779652431.6425867,-53,3.00,18.36,18.87,18.60,18.60,18.44,18.38,18.38,19.10,19.85,20.00,20.81,20.81,21.63,22.47,23.85,24.41,25.24,25.81,25.61,24.84,24.76,24.76,24.84,25.00,25.24,5.83,15.03,16.03,17.03,17.03,17.12,18.25,18.25,18.25,17.26,17.46,17.46,17.46,17.26,17.26,17.12,17.03,17.00,16.00,16.03,16.12,16.28,16.49,17.72,17.72,18.03,17.46
1779652431.6758747,-53,3.00,21.63,22.20,22.80,22.02,21.93,21.93,22.67,22.02,23.60,24.41,23.85,24.70,25.55,26.93,28.30,28.84,29.41,29.41,29.21,29.83,29.00,28.28,28.32,29.21,29.41,8.60,19.42,19.24,19.24,20.10,20.02,21.02,21.00,21.00,21.00,20.02,21.02,21.00,20.00,20.02,19.03,19.10,19.10,19.24,19.42,19.65,19.92,20.25,20.62,21.02,21.47,21.47
1779652431.7013106,-53,3.00,21.10,21.21,21.38,21.38,20.62,21.19,21.54,21.54,21.93,23.26,23.71,24.19,25.55,25.55,26.42,27.29,28.18,27.73,28.64,28.23,28.46,27.89,27.66,27.29,28.16,7.07,18.03,18.03,18.38,18.79,18.79,19.24,19.24,19.72,19.72,19.72,19.42,19.42,18.87,19.24,18.79,18.79,18.38,18.03,18.68,18.44,18.25,19.10,19.10,20.10,20.02,20.00
1779652431.7318282,-53,3.00,19.10,19.85,19.21,19.21,19.42,18.87,19.24,20.12,20.62,20.62,21.54,21.19,22.14,23.09,24.04,25.30,25.63,25.63,26.00,25.94,26.42,26.08,25.81,25.61,25.50,6.40,17.09,17.09,17.72,17.72,18.44,18.44,18.44,18.25,18.25,19.24,19.24,18.25,18.25,17.26,17.46,17.72,17.09,17.09,17.46,17.89,17.49,18.03,18.03,18.60,17.80,17.80
1779652431.762695,-53,3.00,23.43,24.21,23.60,23.60,23.85,24.19,24.60,25.08,25.08,25.63,26.57,27.51,28.46,29.41,30.68,31.02,32.31,32.31,31.78,32.65,31.38,31.06,31.40,31.24,31.89,7.81,20.59,20.12,21.02,20.62,21.19,21.19,21.19,21.84,21.84,21.59,21.59,21.84,21.84,20.88,21.19,20.25,20.62,20.12,20.59,21.10,21.63,21.40,21.40,22.02,23.35,22.63
1779652431.7934532,-53,3.00,22.36,21.95,21.95,22.47,21.63,22.20,22.80,22.67,23.35,24.04,24.76,25.50,26.91,26.91,28.32,29.00,29.70,29.73,30.48,29.83,29.41,28.84,29.15,29.07,29.55,7.62,19.10,19.10,20.02,20.00,20.02,20.02,21.10,21.10,20.22,20.22,20.22,20.10,20.10,19.10,19.03,19.03,19.00,19.03,19.10,19.24,19.42,20.40,20.62,20.88,21.54,21.54
1779652431.822783,-53,3.00,24.52,24.33,24.19,24.19,24.08,24.02,25.00,25.08,26.17,26.31,27.46,28.44,28.44,30.59,31.40,31.40,32.25,32.14,33.06,33.00,33.02,32.14,32.25,31.58,32.02,8.25,21.10,20.81,21.40,20.62,21.26,21.93,21.93,22.63,21.93,21.93,21.93,22.63,21.93,21.93,21.26,20.62,20.00,20.81,21.10,21.10,21.47,21.93,21.93,22.47,23.09,22.80
1779652431.8551247,-54,3.00,19.92,20.25,19.31,19.70,20.12,19.72,20.25,20.81,20.81,21.40,22.02,22.67,23.43,24.08,24.84,26.25,25.61,26.40,26.63,26.93,26.42,25.94,26.40,25.63,26.25,7.28,17.03,18.11,18.11,17.12,18.25,19.24,18.44,18.44,18.68,17.46,17.72,17.72,17.46,17.46,17.26,18.25,18.11,17.03,17.03,17.00,17.03,18.11,18.25,18.25,19.42,19.65
1779652431.883334,-53,3.00,21.84,21.84,22.14,21.54,21.54,21.93,21.47,21.95,22.47,23.02,23.60,24.21,25.61,26.25,27.02,27.80,28.60,28.02,28.30,28.65,28.18,28.64,28.23,28.46,29.12,7.28,19.24,19.42,19.65,19.65,19.92,20.25,20.25,20.62,20.62,20.62,20.62,20.62,20.25,20.25,19.92,19.92,19.65,19.42,19.24,19.10,20.02,20.00,20.02,21.10,21.10,20.22
1779652431.913985,-53,3.00,21.93,22.47,22.47,22.14,22.14,21.84,22.56,22.36,23.19,24.19,24.08,25.02,26.02,27.02,28.02,29.07,29.15,29.27,29.43,29.83,29.12,28.79,29.15,28.64,29.97,8.06,19.10,19.10,19.85,19.85,20.00,20.81,20.25,21.10,21.10,21.10,21.10,21.10,20.25,19.42,19.42,20.00,19.21,19.10,19.80,19.85,19.85,20.62,20.00,20.81,21.10,20.59
1779652431.944144,-53,3.00,18.79,18.38,18.38,18.03,17.72,18.44,18.44,19.24,20.10,20.10,20.02,21.00,22.00,23.00,24.02,24.02,25.08,25.18,25.32,25.50,24.74,25.00,24.35,24.17,24.60,5.83,16.28,16.40,16.40,15.81,16.64,17.49,17.00,17.00,17.00,17.00,17.46,17.00,17.00,16.12,16.12,15.81,15.81,15.62,16.28,15.56,16.28,17.03,17.03,17.20,16.64,17.49
1779652431.9551992,-53,3.00,18.03,18.36,17.89,17.89,18.38,18.03,18.68,18.68,19.42,20.22,20.22,21.21,22.20,23.19,23.19,24.19,24.33,24.52,24.74,25.00,24.35,24.70,24.17,25.06,24.70,5.83,15.81,16.64,16.64,16.64,17.00,17.46,17.46,17.09,17.46,17.46,17.09,17.09,17.09,17.09,16.55,16.55,16.12,16.64,16.64,16.40,16.28,16.28,16.97,17.03,17.20,17.20
1779652431.9733844,-53,3.00,21.84,22.14,22.14,21.54,21.93,22.36,22.83,23.32,23.02,23.60,24.21,25.61,26.25,27.02,28.43,29.21,28.60,29.41,29.68,30.02,29.07,29.55,29.15,29.73,29.41,8.25,19.24,19.24,18.44,18.68,19.92,19.92,20.25,20.25,20.25,20.25,20.25,20.25,20.25,18.97,18.68,18.68,19.42,19.24,19.10,19.10,19.03,20.00,20.02,20.10,20.22,20.40
1779652432.0042813,-53,3.00,24.35,23.77,23.77,23.26,23.71,23.32,23.85,23.60,24.21,24.84,25.50,26.91,27.59,29.00,30.41,30.41,31.14,31.24,32.02,32.20,31.91,31.38,31.76,31.78,31.02,8.25,21.21,21.21,21.38,22.56,22.56,21.84,21.84,22.14,22.14,22.14,22.14,22.14,22.14,21.84,21.59,21.38,21.38,21.10,21.02,21.00,21.02,22.09,22.09,22.20,22.56,22.80
1779652432.0340576,-53,3.00,24.19,24.19,24.33,23.54,23.77,24.04,24.35,24.70,25.08,25.50,25.94,27.29,27.78,29.15,30.02,30.89,31.76,32.20,31.78,32.31,31.95,32.28,31.78,31.40,31.26,8.00,19.92,19.70,19.24,19.24,21.02,22.83,22.47,22.20,23.02,22.47,22.47,22.47,21.95,21.95,21.47,21.02,21.02,21.19,20.88,21.84,21.59,22.36,22.20,23.09,23.02,23.00
1779652432.065867,-53,3.00,21.02,21.02,21.47,20.59,21.10,21.63,21.40,22.02,22.67,23.35,24.04,24.76,25.50,26.91,26.91,28.32,29.00,29.00,29.07,29.21,28.60,28.84,29.15,28.65,29.07,7.62,19.00,19.03,19.10,19.10,19.24,20.22,20.40,20.40,20.62,20.62,20.62,20.62,19.42,19.42,19.24,19.10,19.03,19.03,19.00,19.03,19.10,19.24,20.40,20.40,19.65,20.88
1779652432.0961413,-53,3.00,21.21,21.38,21.59,21.59,20.88,21.19,21.54,21.93,23.71,24.19,24.19,23.85,25.24,27.46,27.78,28.65,28.18,29.15,27.78,26.93,27.31,30.46,33.53,32.98,30.81,7.28,18.11,18.03,20.12,20.59,19.24,17.89,18.87,19.72,19.72,19.72,19.72,19.72,19.24,19.24,18.79,18.79,18.38,18.97,18.68,18.68,18.44,19.24,20.10,21.02,21.00,20.02
1779652432.123664,-53,3.00,20.02,20.10,20.10,20.22,20.40,20.62,20.88,21.19,21.54,21.93,21.93,23.26,23.71,24.60,25.50,26.40,27.31,27.86,27.51,28.16,27.89,27.46,27.29,28.07,27.02,6.00,18.03,18.38,18.79,19.24,19.24,19.72,19.72,20.25,19.42,19.42,19.42,19.42,19.42,18.87,18.36,18.36,17.89,18.38,18.03,18.97,18.68,18.44,19.42,19.24,19.10,20.02
1779652432.1536515,-53,3.00,21.02,21.02,21.10,21.10,21.21,21.38,21.59,22.80,23.41,23.77,24.17,25.08,25.50,26.40,27.31,28.23,28.79,28.79,29.41,28.86,28.64,28.44,28.16,29.07,29.02,8.00,18.03,19.31,19.70,18.79,19.24,19.72,20.25,20.25,20.25,20.25,20.25,20.25,20.25,19.72,19.72,19.24,18.79,19.31,19.31,18.97,18.97,19.65,19.42,20.22,21.10,21.02
1779652432.1811109,-53,3.00,20.40,20.62,20.88,19.92,20.25,20.62,21.02,21.47,21.95,22.47,22.47,23.02,24.41,25.81,26.63,27.46,27.46,27.78,27.78,27.73,27.31,27.51,28.16,27.66,27.46,6.08,18.25,18.44,18.68,18.97,18.97,19.31,20.25,20.25,19.70,19.70,19.70,19.70,19.70,18.38,18.38,18.03,18.68,18.44,18.44,18.25,18.03,19.03,20.00,20.02,20.02,20.10
1779652432.2143462,-53,3.00,18.79,19.31,19.31,18.97,18.68,19.42,19.42,20.22,20.10,21.02,21.02,22.02,23.02,24.00,25.02,25.02,26.08,26.17,26.31,26.48,25.71,25.96,25.63,26.00,25.50,6.32,16.97,16.97,17.03,17.80,17.80,17.20,18.03,18.03,17.49,17.49,17.49,17.49,17.49,16.64,17.20,16.40,17.03,16.28,16.97,16.97,17.03,17.80,17.80,18.03,18.03,18.36
1779652432.2434814,-53,3.00,23.77,24.04,23.41,23.41,23.77,24.17,24.19,24.70,25.24,25.81,26.40,27.02,28.43,29.83,30.61,31.40,31.62,32.45,32.76,32.25,32.20,31.78,31.38,31.62,32.02,8.25,21.10,21.21,21.38,21.59,21.84,22.14,22.14,22.47,22.47,22.47,22.47,22.47,21.19,20.88,20.88,21.59,21.38,20.22,20.22,21.10,21.02,22.00,22.02,23.09,23.19,22.36
1779652432.2718787,-53,3.00,17.46,17.89,18.36,17.49,18.03,17.80,18.44,19.10,19.80,19.10,19.85,20.62,22.02,22.80,23.43,24.08,25.50,24.76,24.76,24.08,24.21,25.00,25.24,25.55,24.60,5.39,17.00,17.00,16.03,16.12,17.12,17.26,18.25,18.44,17.46,17.46,17.46,17.46,17.26,16.28,16.12,16.12,16.03,16.03,16.00,16.03,16.12,16.28,17.26,17.46,17.72,18.03
1779652432.3020217,-53,3.00,19.24,19.70,19.70,19.31,19.92,19.65,20.40,20.40,21.21,21.10,22.09,23.02,23.02,24.08,25.08,26.17,27.29,27.29,27.46,26.68,27.20,26.57,26.00,26.83,26.42,5.83,17.69,17.80,17.80,17.80,18.03,18.87,18.36,19.24,19.24,19.24,19.24,19.24,18.36,17.49,17.49,18.03,17.20,17.80,17.69,17.69,17.69,18.44,18.44,18.60,19.42,18.87
1779652432.3336072,-53,3.00,19.42,19.42,18.87,18.87,19.24,19.70,19.31,19.92,20.88,20.62,21.59,22.56,23.54,23.54,24.52,24.74,25.96,25.96,26.25,25.63,26.00,25.50,25.94,25.55,25.24,6.71,17.20,17.49,17.00,16.55,17.46,17.09,18.03,18.03,18.03,17.72,17.72,17.72,18.03,17.09,17.46,16.55,17.00,17.00,16.64,17.20,17.20,17.80,17.69,18.38,19.10,18.44
1779652432.3629518,-53,3.00,19.03,18.11,18.25,18.25,18.44,18.68,18.97,19.31,19.70,20.12,20.59,20.59,21.95,23.32,24.19,24.19,24.60,25.50,25.50,24.70,24.35,25.00,24.74,25.32,25.18,6.00,17.09,17.09,17.46,17.00,17.89,18.36,18.36,18.36,17.49,18.03,18.03,18.03,17.49,17.49,17.00,17.00,16.55,17.09,16.76,16.76,16.49,17.26,17.26,18.11,18.03,18.00
1779652432.3953164,-53,3.00,22.36,22.36,22.20,22.09,22.02,22.00,22.02,22.09,23.09,23.19,24.33,24.52,25.71,26.68,27.66,28.44,28.44,29.27,29.15,29.07,29.00,29.02,29.15,28.44,28.64,7.28,20.25,20.25,20.81,20.00,20.62,21.26,21.93,21.21,21.21,21.21,20.52,21.21,21.21,20.52,20.52,19.85,20.00,19.42,20.25,20.59,20.12,21.02,20.62,21.54,21.19,20.88
1779652432.423211,-53,3.00,21.02,20.62,21.19,21.19,20.88,21.59,21.38,21.21,22.02,23.00,23.00,23.00,24.02,26.02,27.02,28.00,28.02,28.07,28.07,27.29,28.44,28.64,28.86,27.51,26.93,6.71,19.21,18.60,19.42,19.72,19.72,20.59,21.02,21.02,21.02,21.02,21.02,20.59,20.59,19.72,19.72,18.87,19.42,19.21,19.21,19.10,19.80,19.85,20.62,20.81,20.25,19.72
1779652432.4545228,-53,3.00,20.02,20.00,20.00,20.02,20.10,20.22,20.22,20.40,20.62,20.88,22.14,23.41,23.41,24.35,25.63,25.63,26.25,25.96,26.68,26.48,26.31,26.17,26.08,27.00,27.02,7.07,17.89,18.36,18.87,18.87,18.60,19.21,19.21,19.21,19.21,19.21,19.21,19.21,18.60,18.60,18.03,18.03,17.49,17.89,17.89,17.46,18.38,18.03,18.68,19.65,19.24,19.24
1779652432.4829767,-53,3.00,22.14,22.47,21.54,21.93,21.47,21.95,22.47,23.02,23.60,24.21,24.84,25.50,26.25,26.91,28.32,28.43,29.21,30.00,30.23,29.68,30.02,29.07,29.55,29.73,29.41,8.25,20.00,20.02,20.10,20.22,20.22,20.40,20.40,20.62,20.62,20.62,20.88,20.62,20.62,19.42,19.42,20.22,20.10,19.10,19.03,20.00,20.02,20.10,20.22,21.38,21.59,20.62
1779652432.5129704,-53,3.00,24.00,24.00,24.02,24.08,24.19,24.33,24.74,25.00,26.25,26.57,26.93,27.86,28.64,29.97,30.87,31.38,32.31,32.89,32.57,33.24,32.98,32.56,32.25,32.06,32.00,8.00,21.47,21.95,21.95,21.63,21.63,23.02,23.60,22.80,22.80,23.43,22.67,22.02,22.02,21.40,21.63,21.63,21.10,21.47,21.02,21.54,21.19,21.84,22.80,23.54,23.35,23.19
1779652432.5440652,-53,3.00,22.09,22.09,22.20,22.36,21.59,21.84,21.84,22.14,22.85,22.85,24.17,24.60,25.94,26.42,27.29,28.18,28.64,29.55,29.15,29.73,29.12,28.86,29.61,29.27,29.07,8.00,20.25,20.62,20.62,21.02,21.47,21.47,21.10,21.10,21.10,21.63,21.63,21.63,21.10,20.59,20.59,20.12,19.70,19.31,20.25,19.92,20.62,20.40,20.40,21.21,21.10,21.02
1779652432.5730703,-53,3.00,22.47,22.85,22.85,22.36,22.83,22.47,23.02,23.60,23.43,24.08,24.76,25.46,26.87,27.59,29.70,30.41,31.14,30.48,31.24,31.40,30.23,30.02,30.41,30.46,31.02,7.28,22.00,22.02,21.10,21.21,22.36,22.56,22.80,23.77,22.80,22.80,23.09,21.84,21.84,21.59,21.59,21.38,21.21,21.10,21.02,21.00,21.02,21.10,22.09,22.20,22.56,21.84
1779652432.6015222,-53,3.00,18.44,18.68,18.97,19.31,18.79,19.24,19.72,20.25,20.25,20.81,21.40,22.20,22.80,23.43,24.84,25.61,25.61,26.40,26.63,26.08,25.55,25.50,25.63,26.25,25.96,6.32,16.49,16.49,16.76,16.76,17.09,17.46,17.46,17.46,17.89,17.89,17.89,17.89,17.89,17.46,17.09,15.81,15.81,16.49,17.26,17.12,17.03,18.00,18.00,18.00,18.03,18.11
1779652432.6360273,-53,3.00,21.10,21.21,21.21,21.38,20.62,20.88,21.19,21.54,21.93,23.26,23.71,24.19,25.55,26.42,27.29,28.18,27.73,28.23,28.79,28.46,28.16,28.86,28.44,28.28,28.07,7.07,19.65,18.97,19.31,19.31,19.70,20.12,20.59,20.59,20.59,21.10,20.25,19.72,19.72,19.24,19.24,18.79,18.38,18.97,18.97,18.68,19.42,20.22,20.22,20.10,20.02,20.00
1779652432.6644723,-53,3.00,18.03,18.11,18.25,18.25,18.44,18.68,18.97,19.31,19.70,19.70,21.02,21.47,22.83,22.83,24.19,25.06,24.60,25.50,26.00,25.63,25.30,25.00,25.50,25.32,25.08,6.08,19.31,18.38,17.46,17.46,17.89,17.49,18.03,18.03,18.03,18.03,18.03,18.03,18.03,17.49,17.49,17.00,16.55,16.16,16.76,16.76,17.46,17.46,17.26,18.25,18.11,18.03
1779652432.6945252,-53,3.00,19.24,19.24,18.79,18.38,18.97,18.68,18.68,19.42,20.22,20.10,21.02,21.02,22.02,23.00,24.02,25.02,25.08,25.08,25.32,25.50,25.71,25.96,25.30,25.63,25.08,5.83,17.80,18.03,18.03,18.87,19.24,19.24,19.24,18.79,19.70,19.70,19.70,18.79,18.79,18.79,18.36,18.36,17.49,17.20,17.80,17.03,17.69,18.38,18.44,18.44,18.60,18.60
1779652432.724693,-53,3.00,22.02,22.09,22.09,22.20,21.38,21.59,21.84,22.14,22.47,22.85,24.17,24.60,25.94,25.94,26.83,27.73,28.64,29.15,28.79,29.41,29.12,28.64,29.43,29.15,29.07,8.00,20.25,20.62,20.62,21.02,21.02,21.47,21.95,21.10,21.63,22.47,21.63,21.63,21.10,20.59,20.59,20.12,20.12,19.70,20.25,19.92,20.62,20.40,20.40,21.21,21.10,21.02
1779652432.751504,-53,3.00,22.80,22.80,23.09,23.41,22.85,23.26,23.71,24.19,23.85,24.41,25.81,26.40,27.80,29.21,30.00,30.81,31.62,31.91,31.38,31.76,30.87,31.02,31.62,31.05,31.78,7.07,22.09,22.20,21.38,21.38,22.56,23.77,24.04,23.09,23.41,23.41,23.41,23.41,22.47,22.14,21.84,21.84,21.59,21.38,21.21,21.10,21.02,22.00,22.02,23.09,23.19,23.35
1779652432.785569,-53,3.00,21.10,20.59,20.59,20.12,20.62,21.19,20.88,21.59,21.59,22.36,23.19,24.19,25.18,26.17,26.31,27.29,27.46,28.44,28.86,28.16,28.46,27.86,27.73,28.18,28.30,6.71,19.42,18.87,18.87,19.24,19.24,19.70,20.62,20.62,20.25,20.25,20.25,20.25,19.70,19.70,18.79,18.79,19.24,18.87,18.03,18.60,18.44,19.10,19.80,20.52,20.62,20.00
1779652432.813493,-53,3.00,21.93,22.36,22.36,22.36,21.95,22.47,22.20,22.80,24.08,24.76,25.46,26.17,26.91,26.91,26.91,27.66,28.32,28.32,29.07,29.21,28.65,29.07,28.18,27.31,30.68,8.54,20.00,20.02,20.10,20.22,21.21,21.38,21.59,21.59,21.59,21.59,21.59,21.59,20.40,20.40,20.22,20.22,20.10,20.02,20.00,20.00,20.02,20.10,21.21,21.38,21.84,21.84
