timestamp,rssi,sub_1,sub_2,sub_3,sub_4,sub_5,sub_6,sub_7,sub_8,sub_9,sub_10,sub_11,sub_12,sub_13,sub_14,sub_15,sub_16,sub_17,sub_18,sub_19,sub_20,sub_21,sub_22,sub_23,sub_24,sub_25,sub_26,sub_27,sub_28,sub_29,sub_30,sub_31,sub_32,sub_33,sub_34,sub_35,sub_36,sub_37,sub_38,sub_39,sub_40,sub_41,sub_42,sub_43,sub_44,sub_45,sub_46,sub_47,sub_48,sub_49,sub_50,sub_51,sub_52
1779654610.9130762,-59,3.00,25.94,25.06,25.06,24.19,23.32,21.63,21.63,20.81,21.40,20.62,19.85,18.44,18.44,18.44,17.80,17.20,15.81,15.26,13.42,11.70,10.44,9.22,8.06,7.00,6.08,1.41,13.60,14.42,16.12,17.00,18.38,20.25,20.88,21.59,22.56,23.35,23.35,24.19,24.19,24.33,23.19,24.33,23.35,23.54,23.77,24.04,24.35,24.70,25.63,26.00,26.40,26.83
1779654610.942446,-59,3.00,26.91,26.25,24.84,24.21,22.80,22.80,22.20,21.63,21.10,20.25,18.87,18.87,17.49,17.49,16.64,15.81,15.00,13.45,12.04,10.63,9.22,8.06,6.71,5.39,5.10,1.00,17.49,18.03,18.60,20.62,21.26,22.63,24.08,24.84,25.81,26.63,26.08,26.08,25.55,25.55,25.55,26.08,25.24,25.00,25.00,25.61,25.50,26.17,26.87,27.59,27.59,26.91
1779654610.9703193,-58,3.00,19.72,19.72,18.87,18.03,17.20,17.20,16.40,16.40,15.62,14.87,14.21,13.45,13.45,13.45,12.04,11.40,10.82,10.00,8.60,7.21,6.71,5.39,5.39,4.12,4.12,1.00,13.60,13.60,13.89,14.76,16.16,17.09,17.72,18.68,19.42,19.24,19.24,20.10,19.10,19.10,19.10,19.24,18.44,18.44,18.68,18.97,18.97,19.31,20.62,20.62,21.02,19.70
1779654611.0040593,-59,3.00,24.04,23.35,22.67,22.02,20.62,20.62,20.00,19.42,18.87,18.87,17.49,16.64,16.64,15.26,15.26,13.89,13.60,12.21,10.63,9.90,7.81,7.21,5.83,4.47,4.12,1.00,16.64,17.20,18.44,19.10,20.52,21.26,22.20,23.02,23.32,24.19,25.06,24.60,24.60,23.71,23.71,23.71,23.32,22.47,23.02,23.60,23.60,24.08,25.50,24.76,25.46,25.46
1779654611.0380173,-59,3.00,23.77,23.41,22.47,21.19,19.92,19.92,18.68,18.44,17.46,17.26,16.28,16.12,15.13,14.32,14.14,13.15,12.37,10.44,9.49,8.54,7.62,5.39,4.47,3.61,2.24,1.41,17.46,17.72,18.97,19.31,21.02,21.47,22.47,23.02,22.80,23.43,23.43,24.08,23.43,23.43,23.43,23.43,22.80,22.20,23.02,22.47,23.32,22.83,23.71,24.60,24.17,23.77
1779654611.0643234,-60,3.00,25.02,25.08,24.08,23.09,22.20,21.21,21.21,20.40,19.65,18.68,17.72,17.72,16.76,16.49,15.52,14.32,13.34,12.17,11.05,9.00,8.00,7.07,5.10,4.12,3.16,1.00,16.76,17.46,18.25,20.10,21.02,22.02,23.19,24.33,24.52,24.52,24.74,25.71,24.74,24.74,23.77,23.77,24.74,24.52,24.33,24.19,24.19,25.08,26.02,26.00,26.02,26.02
1779654611.0993812,-60,3.00,27.17,26.31,25.32,25.32,23.35,22.56,21.59,21.84,20.88,19.92,18.97,18.03,16.76,16.76,15.81,14.56,13.34,12.17,11.05,10.05,8.00,6.08,5.10,4.12,3.16,1.00,20.88,21.59,22.36,23.09,24.02,25.02,26.08,27.29,27.46,27.66,27.66,27.89,27.89,26.93,26.68,26.68,26.48,26.31,26.17,26.08,27.07,27.02,28.00,28.02,28.07,28.07
1779654611.1272025,-60,3.00,27.20,25.96,25.96,24.74,24.74,23.54,22.36,22.36,21.21,21.10,21.10,20.10,19.10,18.11,17.12,17.12,16.28,14.56,12.65,10.44,8.94,8.54,6.71,5.00,5.00,1.41,16.00,17.03,18.25,19.42,20.88,21.54,23.26,23.71,24.19,24.70,25.24,25.24,25.81,25.81,24.41,24.41,24.41,24.70,25.06,25.94,25.50,26.00,26.93,27.51,27.20,27.20
1779654611.134994,-60,3.00,27.86,26.93,26.57,25.30,24.04,24.04,22.80,22.56,21.38,21.38,20.40,20.22,19.24,18.25,17.26,15.52,15.52,14.56,13.00,10.77,9.43,8.60,7.07,5.39,6.32,2.00,17.12,17.46,18.68,20.25,21.54,23.26,24.19,25.24,25.81,26.40,27.02,27.02,26.25,26.25,26.25,25.61,26.40,25.81,26.08,26.08,26.42,27.29,26.83,27.73,28.23,27.86
1779654611.1523793,-60,3.00,27.78,27.78,27.29,25.94,25.50,24.17,24.17,23.77,22.47,22.47,21.19,21.19,20.25,20.25,19.31,18.38,16.55,16.12,15.26,13.60,12.04,9.90,9.22,7.21,6.71,2.00,15.81,17.09,17.89,19.24,20.25,22.20,23.43,24.08,25.46,26.17,26.25,26.25,26.25,26.25,26.25,25.50,26.17,25.46,25.50,26.25,26.40,27.20,27.20,28.02,28.84,28.30
1779654611.1846282,-60,3.00,29.41,29.41,29.12,28.16,27.89,26.68,26.48,26.31,25.18,25.18,24.08,23.09,23.09,23.09,22.20,21.21,20.40,18.44,17.72,15.81,15.23,13.42,11.66,10.00,9.22,2.24,15.13,16.12,18.44,18.97,20.25,21.54,23.26,24.19,25.24,25.24,26.63,25.81,25.81,25.81,26.40,25.81,26.08,26.42,26.42,26.42,27.29,27.73,29.55,30.08,29.73,30.68
1779654611.2181401,-59,3.00,28.84,28.02,28.02,26.63,25.81,25.61,25.61,24.84,25.50,24.76,23.35,23.35,22.67,22.67,21.93,21.26,20.81,20.25,19.72,17.89,16.55,14.87,12.65,10.44,10.20,3.16,13.45,14.21,15.00,16.64,18.36,19.24,20.62,21.54,22.47,24.04,24.04,24.74,24.74,23.77,23.77,24.04,25.00,24.35,24.70,25.08,26.40,26.83,27.73,28.18,27.78,27.78
1779654611.2414522,-58,3.00,29.41,28.46,28.46,27.51,26.93,26.40,26.40,25.50,25.50,24.60,23.71,23.71,22.83,22.83,22.36,21.93,20.62,19.31,18.97,17.46,15.30,14.14,13.04,12.00,11.05,2.24,13.93,14.87,15.81,16.76,18.44,20.40,21.21,22.09,23.09,24.02,25.00,25.00,26.00,26.00,26.00,26.00,26.02,26.08,26.17,26.31,26.31,27.66,27.66,28.86,29.12,29.12
1779654611.2738132,-57,3.00,27.80,27.80,27.20,26.40,25.81,25.24,24.70,24.19,23.71,23.71,22.83,22.36,22.36,21.47,21.47,20.59,19.72,18.87,17.20,16.40,14.87,13.45,12.04,10.63,10.00,2.83,14.76,16.12,16.64,18.03,19.21,20.52,21.21,21.93,23.43,24.21,25.00,24.41,24.41,24.41,25.00,25.00,24.84,24.84,25.50,25.50,25.46,26.17,27.59,27.66,27.66,27.66
1779654611.3069086,-56,3.00,22.02,20.62,20.00,20.00,20.00,19.42,18.87,18.36,17.49,17.49,17.49,17.00,16.12,16.12,15.26,15.26,14.42,13.60,12.21,11.40,9.90,9.22,8.60,8.06,8.06,2.24,13.04,13.60,14.21,14.87,16.28,16.97,17.69,18.44,19.21,19.42,20.25,20.25,20.59,20.25,20.25,20.25,19.42,20.00,20.62,20.62,20.52,21.21,21.93,21.93,21.93,21.26
1779654611.3362906,-57,65.07,24.17,24.17,23.26,22.36,21.95,21.95,20.59,19.24,20.59,21.63,20.81,21.10,20.59,18.36,15.62,15.56,18.44,18.44,13.04,10.05,12.37,12.17,15.00,17.03,12.17,3.16,15.65,16.55,17.09,18.03,18.68,20.62,21.38,21.21,22.20,23.09,23.09,23.02,23.02,23.02,23.02,23.09,23.19,23.35,23.35,23.54,23.77,24.04,24.04,25.30,24.70,24.70
1779654611.3566172,-57,65.07,26.40,26.40,25.00,23.60,23.60,23.02,22.20,20.81,19.21,19.10,18.38,17.03,17.80,17.03,15.00,14.42,13.60,12.65,14.04,15.13,12.37,6.40,2.24,10.05,18.11,5.10,16.16,16.55,17.00,18.87,20.00,21.26,21.93,22.67,23.43,24.41,24.70,24.70,24.19,24.19,24.19,24.19,23.32,23.85,24.41,24.41,25.00,25.00,26.40,27.20,27.20,27.20
1779654611.366783,-60,3.00,25.50,25.50,24.52,23.35,23.19,22.20,22.09,21.02,21.00,20.00,20.00,19.00,19.00,18.00,18.03,17.03,16.12,15.13,14.32,13.60,12.08,11.18,9.43,9.22,8.49,2.83,18.44,18.68,19.92,20.25,21.54,22.36,22.83,23.32,24.70,25.24,25.81,25.00,24.41,24.41,24.41,24.70,24.19,23.71,24.60,24.17,24.70,24.70,25.30,25.96,25.71,25.71
1779654611.392409,-62,3.00,25.30,25.30,25.63,24.70,23.77,22.85,22.85,22.36,22.36,21.10,19.72,19.72,19.72,19.72,19.24,17.89,17.89,17.09,15.81,15.30,13.15,13.04,12.04,11.18,11.40,2.24,18.44,19.42,20.22,20.10,21.00,22.02,23.19,23.19,23.35,24.33,24.52,24.52,23.54,22.56,22.56,22.36,23.09,23.02,23.00,24.00,24.02,24.19,25.32,25.50,25.50,25.50
1779654611.4263296,-65,3.00,22.36,22.56,21.84,22.14,21.19,21.54,21.54,21.93,21.47,21.47,20.59,19.72,19.72,20.59,21.47,20.12,19.70,20.25,19.92,18.97,18.68,17.26,17.12,17.00,17.03,5.00,19.03,19.00,19.03,19.10,20.22,20.62,20.88,21.84,21.19,21.54,21.93,21.93,21.54,21.19,21.19,19.92,20.88,20.62,20.22,20.10,20.02,21.02,21.00,21.02,22.09,23.19
1779654611.4536266,-66,3.00,18.38,18.79,17.89,18.36,18.03,17.20,17.80,17.80,17.03,17.69,17.69,18.38,18.38,18.38,19.10,19.80,19.85,19.85,19.21,20.00,19.42,19.72,19.24,19.70,19.31,4.12,16.12,16.12,17.03,17.00,17.03,18.11,18.25,18.44,18.68,18.97,18.97,18.97,18.97,17.72,17.72,17.46,17.46,16.28,16.03,17.03,17.00,17.03,17.12,17.26,17.46,17.72
1779654611.4862459,-65,3.00,23.60,23.02,22.47,21.63,20.59,20.59,20.12,20.12,19.24,19.24,20.12,20.12,20.12,20.59,21.10,21.10,21.40,22.02,22.67,22.63,22.67,22.80,22.47,24.19,25.94,6.71,21.95,22.83,23.26,23.77,25.30,26.25,26.93,26.93,27.66,28.64,28.44,27.46,27.66,26.68,25.96,26.25,25.63,25.08,25.06,24.70,25.24,25.00,24.84,25.50,24.76,24.76
1779654611.511993,-63,3.00,23.32,21.95,20.59,20.12,18.79,17.46,16.55,16.16,15.23,13.93,13.93,13.42,12.53,13.04,12.81,12.73,12.21,12.53,12.65,13.34,13.15,14.00,15.13,16.28,16.76,4.47,21.40,22.47,22.83,23.71,25.50,26.00,27.86,28.79,28.46,29.41,29.41,29.41,28.79,27.86,27.31,27.31,26.40,25.55,25.24,25.00,25.61,25.50,25.46,25.50,24.21,23.60
1779654611.5486355,-62,3.00,23.71,22.83,20.59,19.72,18.36,17.49,16.64,15.81,14.42,13.60,12.21,11.18,9.85,8.54,8.25,7.00,7.07,6.71,7.07,7.21,8.54,9.22,10.05,12.04,13.15,4.00,20.62,21.54,23.09,24.04,24.74,26.48,28.28,29.15,29.07,30.07,30.07,30.02,29.02,29.07,28.07,28.07,27.17,27.46,26.68,26.68,26.93,26.25,26.57,26.00,25.50,25.50
1779654611.5753615,-60,3.00,19.70,17.89,17.89,17.00,16.12,14.76,13.89,12.53,11.66,10.82,9.43,9.43,8.06,7.62,6.32,6.00,5.10,5.00,5.00,5.39,6.08,8.00,8.06,9.49,10.77,3.61,17.72,18.44,19.42,20.22,21.10,23.02,24.02,25.00,25.00,26.02,26.08,26.08,25.08,24.08,24.02,24.02,23.00,23.02,22.20,22.36,22.56,22.80,23.09,22.47,22.85,21.93
1779654611.6023223,-59,65.07,25.00,24.21,23.60,22.02,20.52,19.85,19.10,17.69,17.69,16.97,15.56,14.21,13.45,12.81,11.40,10.82,9.85,8.25,7.07,7.07,6.71,5.66,5.83,7.62,8.25,2.00,14.42,18.03,19.70,19.92,22.80,23.54,23.35,26.68,28.16,27.66,27.17,28.16,28.28,29.43,29.61,27.46,25.71,26.25,25.63,26.00,26.40,26.83,27.29,27.29,26.93,27.46
1779654611.6146312,-58,3.00,26.40,25.08,24.17,22.85,22.47,21.54,20.25,19.31,18.97,17.72,16.76,15.81,14.87,13.93,13.00,12.53,11.66,10.00,8.49,7.81,6.71,6.08,5.00,5.39,5.00,1.41,20.12,21.02,21.95,23.32,25.24,25.81,27.02,27.66,28.32,29.00,29.00,29.00,29.00,29.00,28.32,28.32,27.66,27.80,27.20,28.02,27.46,27.78,27.78,28.18,28.18,26.83
1779654611.6344993,-55,3.00,29.00,28.32,26.91,25.50,24.84,23.43,23.43,22.20,21.63,21.10,20.25,18.87,18.03,18.03,16.64,15.00,14.21,12.81,12.04,9.90,8.49,6.40,5.00,5.00,3.61,1.00,21.63,22.20,23.43,24.08,26.17,27.59,27.66,29.21,29.41,29.41,30.23,30.23,30.23,29.68,28.84,28.84,29.41,28.60,29.21,29.83,29.07,29.73,29.70,30.41,30.41,29.73
1779654611.666564,-53,3.00,18.03,17.09,17.09,16.16,15.23,15.23,14.76,14.76,13.89,13.89,13.04,13.04,12.21,11.66,10.82,10.82,10.00,10.00,9.22,7.81,7.81,7.07,7.07,7.07,6.40,2.24,13.45,14.21,15.00,15.26,16.12,16.55,17.46,18.03,18.03,18.68,18.44,18.44,18.44,18.44,17.46,17.46,17.46,17.46,17.72,17.72,18.03,18.03,18.38,19.31,19.31,19.31
1779654611.6956627,-52,3.00,22.80,22.02,22.02,20.62,19.85,19.10,18.38,18.38,17.69,17.03,16.40,16.40,15.81,15.81,15.26,14.42,13.89,13.89,12.53,12.53,12.53,12.08,12.08,12.08,12.08,3.61,19.42,20.00,20.62,20.52,21.93,22.02,22.80,23.02,23.85,24.70,24.19,23.71,23.71,23.71,23.71,22.83,22.83,23.32,22.47,22.47,23.02,23.60,23.60,24.21,24.21,23.43
1779654611.7233262,-53,3.00,22.83,22.83,21.47,20.59,19.24,18.79,18.38,17.46,17.09,16.76,15.52,15.30,15.30,15.13,15.13,14.04,14.04,14.04,13.00,13.00,13.00,13.00,13.00,13.04,13.04,4.00,20.62,21.84,22.47,22.85,23.71,25.06,26.08,25.81,25.61,24.84,24.84,24.84,24.08,24.08,24.08,23.43,23.43,22.80,22.80,23.60,23.02,23.85,23.85,24.70,24.19,23.32
1779654611.7543514,-54,3.00,26.25,26.25,25.30,24.04,22.80,22.56,22.36,21.38,21.21,20.10,20.02,19.00,19.00,19.03,19.03,18.11,18.11,18.11,18.25,17.26,17.26,16.28,17.26,17.26,17.26,5.10,25.08,25.18,25.50,26.68,27.20,27.86,28.64,29.07,28.65,28.30,28.30,28.02,27.46,26.63,26.08,26.08,25.55,25.94,25.94,25.50,26.40,26.93,26.93,27.86,27.51,27.51
1779654611.7868416,-56,3.00,24.19,23.32,23.32,22.47,21.63,20.81,21.40,20.62,19.85,20.52,19.80,19.85,19.85,20.00,20.00,20.00,20.00,20.00,20.00,20.00,20.00,20.00,20.00,20.62,20.62,5.66,24.21,23.85,24.19,24.60,24.17,24.70,25.00,25.71,25.50,25.32,25.32,24.33,24.33,23.35,23.35,22.36,22.56,21.84,22.14,22.47,22.47,22.85,23.26,23.71,24.19,24.19
1779654611.8170915,-59,3.00,17.80,18.44,17.69,16.97,17.03,16.40,15.81,15.26,15.65,15.65,16.16,16.76,16.49,16.49,17.26,18.25,18.11,19.10,19.10,19.10,20.10,20.10,21.21,21.38,21.59,6.32,24.70,25.06,25.08,25.63,25.96,25.71,26.48,26.17,25.08,24.02,24.02,23.02,22.02,21.02,20.02,19.10,19.24,18.44,18.44,18.68,18.03,18.38,18.79,18.36,18.87,18.03
1779654611.843627,-61,3.00,17.03,16.12,15.30,14.56,13.93,13.42,13.04,12.04,12.04,12.21,12.53,13.00,13.34,13.15,14.04,16.00,17.03,17.12,19.24,20.22,21.21,22.20,23.19,25.08,26.08,6.00,30.81,31.32,32.31,32.20,32.65,32.76,33.02,32.80,32.02,31.89,31.89,30.41,29.00,27.66,26.25,25.61,24.21,23.02,22.47,21.47,21.02,20.25,19.92,19.65,19.42,18.25
1779654611.877875,-61,65.07,14.32,13.60,12.08,11.18,10.30,8.60,7.07,5.83,5.39,6.00,5.39,5.83,7.07,7.81,8.94,10.30,12.08,13.93,16.16,17.09,18.38,19.70,20.62,22.36,23.71,6.71,26.08,27.07,31.40,33.24,33.24,34.37,31.58,31.78,33.24,32.57,32.89,31.02,29.73,28.46,26.57,25.30,25.00,23.54,22.36,22.36,21.10,21.02,21.02,20.00,19.10,17.46
1779654611.8859875,-60,65.07,14.14,13.04,11.00,10.05,9.22,8.54,8.06,7.07,7.21,6.71,6.08,7.00,7.28,8.54,9.43,10.82,12.04,13.45,14.87,15.56,16.97,18.38,19.10,21.26,22.02,6.40,25.50,26.93,28.60,28.43,29.07,30.41,29.73,29.07,29.21,28.60,28.02,27.20,26.40,25.61,24.08,22.67,21.93,21.93,20.62,20.00,19.42,19.72,19.24,17.89,17.46,16.16
1779654611.9021077,-60,3.00,13.04,12.53,11.18,10.77,8.54,8.06,7.00,7.07,6.71,6.40,5.83,6.32,6.08,8.00,9.06,10.20,11.40,12.65,13.60,14.87,15.81,17.09,18.03,18.97,19.65,5.10,27.80,26.63,27.46,27.78,29.07,29.55,28.79,29.41,29.12,28.86,27.89,27.89,26.93,24.04,23.09,22.47,21.93,21.02,20.12,19.72,19.42,20.00,19.21,17.69,16.97,16.28
1779654611.933824,-61,3.00,16.12,15.65,14.32,13.42,12.08,10.77,9.49,8.54,7.62,6.32,5.39,4.47,3.61,2.83,2.00,3.16,3.61,4.47,5.39,6.32,8.25,9.22,10.05,11.05,11.00,3.00,27.66,27.80,28.02,28.84,29.68,30.02,29.53,29.97,29.97,28.64,28.64,27.73,26.83,25.94,24.19,23.32,23.02,22.80,21.26,21.93,21.21,21.26,20.62,20.00,19.42,18.87
1779654611.9670095,-60,3.00,27.00,26.00,26.00,25.00,24.02,23.09,23.09,22.20,22.20,21.38,20.40,19.42,19.42,18.44,17.46,17.46,16.28,15.30,13.34,12.37,11.40,10.20,9.22,8.25,7.62,2.24,21.84,22.56,23.19,24.02,25.00,25.08,25.18,25.32,26.68,25.96,26.25,26.25,25.30,25.30,24.04,24.04,23.77,24.52,24.33,24.33,25.18,25.08,26.08,27.02,27.02,27.02
1779654611.9944673,-56,3.00,25.96,26.93,25.96,25.71,25.71,25.50,25.32,24.33,24.19,25.18,25.18,25.08,25.08,25.02,25.02,26.08,25.08,25.08,24.08,23.19,22.20,22.36,22.56,21.59,21.84,6.32,15.00,15.13,16.28,17.46,18.03,19.31,19.70,19.24,19.72,20.25,20.81,20.00,20.00,20.00,19.42,20.25,19.72,20.59,21.02,21.02,21.54,22.47,23.41,24.35,25.30,25.00
1779654612.021585,-53,3.00,25.63,25.30,25.30,25.00,24.04,23.77,23.54,23.35,23.19,23.09,23.02,23.02,24.02,24.00,24.00,25.00,25.02,24.02,24.02,24.08,23.09,23.19,22.36,22.36,22.56,5.10,18.11,18.25,18.68,19.92,20.62,21.02,21.10,21.63,22.20,22.80,22.67,22.67,22.02,21.26,20.62,21.40,20.81,21.63,21.10,21.95,21.95,22.36,23.26,24.17,24.70,23.77
1779654612.0530128,-52,3.00,25.18,24.19,24.33,23.35,22.56,21.59,21.84,21.19,21.54,21.47,21.10,21.10,21.63,21.63,22.20,22.20,22.20,23.02,23.02,23.02,23.02,22.47,22.47,23.32,22.83,6.71,22.85,23.41,23.77,24.52,25.18,26.08,26.00,26.08,26.17,26.17,26.31,26.31,26.31,25.32,25.32,24.33,24.33,24.19,24.08,24.08,24.02,25.00,25.00,25.02,26.08,26.17
1779654612.0845096,-55,3.00,24.60,24.60,23.26,23.26,21.54,21.19,20.88,20.62,20.22,20.10,20.02,19.00,20.02,20.10,20.10,20.22,21.21,21.21,21.21,21.21,21.21,21.21,22.20,22.09,23.02,6.08,24.52,23.77,24.35,25.08,25.50,26.42,27.46,27.20,27.02,27.66,27.59,26.87,26.87,26.17,25.50,25.50,24.84,25.61,25.00,25.00,25.24,26.08,26.08,26.08,26.93,26.42
1779654612.1278558,-54,3.00,28.23,26.57,25.63,26.40,24.17,22.85,22.36,21.95,21.95,21.10,21.63,21.63,21.10,22.47,21.63,20.81,21.40,21.40,20.81,20.00,20.25,19.72,20.12,20.12,20.12,4.47,23.60,23.85,23.71,24.17,24.70,25.30,25.96,25.71,25.50,25.18,25.08,25.08,26.17,24.08,23.02,23.02,23.19,23.54,23.77,23.77,24.74,24.74,25.71,25.71,25.00,22.85
1779654612.1355863,-53,65.07,26.31,26.08,24.19,23.77,23.77,23.54,23.09,21.54,20.12,20.12,22.36,22.83,21.63,20.62,22.02,22.02,22.02,21.26,21.26,20.52,20.62,20.00,20.25,19.72,20.59,5.39,25.18,25.02,26.02,27.07,27.29,26.48,26.48,26.68,26.93,27.20,27.51,26.93,25.63,24.35,25.00,24.74,25.32,26.08,27.07,25.00,24.02,24.00,25.08,25.08,27.02,28.00
1779654612.149099,-52,3.00,20.62,20.62,19.85,19.21,18.44,18.38,17.69,17.03,17.03,17.20,17.20,16.64,17.00,17.00,17.00,17.00,17.00,17.00,17.00,16.12,17.00,17.49,17.20,17.20,16.40,5.00,20.52,19.85,20.62,20.81,21.10,21.47,21.93,21.93,21.54,22.14,22.14,21.84,20.88,20.25,20.25,19.31,19.70,19.70,20.12,19.24,19.72,20.25,20.25,21.63,20.81,20.81
1779654612.1744611,-52,3.00,19.31,18.38,18.38,17.46,17.00,16.12,16.12,15.81,15.00,15.62,14.87,15.56,14.87,15.62,15.62,15.62,15.62,15.62,15.62,15.62,14.87,14.87,14.87,15.56,14.87,2.83,18.60,18.87,19.24,18.79,19.70,19.92,20.62,20.40,21.38,21.21,21.21,20.10,20.10,20.22,19.24,19.10,19.24,19.24,18.44,18.68,19.65,19.65,19.92,20.25,20.25,20.25
1779654612.2037475,-54,3.00,23.77,23.41,22.47,21.19,21.19,19.92,19.65,19.42,19.24,19.24,19.10,19.03,19.00,18.00,18.03,18.03,18.03,18.03,18.03,18.03,17.12,18.03,18.03,19.03,18.03,5.00,21.00,21.02,21.21,22.36,22.80,23.09,23.77,24.17,24.60,24.19,24.19,24.70,23.32,23.32,23.32,23.32,22.83,22.83,23.26,23.26,23.26,23.77,24.17,25.08,24.70,24.70
1779654612.2331684,-61,3.00,28.16,28.16,27.17,26.08,25.08,24.19,23.19,22.36,21.59,20.88,20.25,19.31,18.79,19.24,18.87,18.87,18.03,18.60,19.21,19.21,19.21,19.21,19.85,20.62,21.40,5.66,19.85,20.00,20.25,20.59,21.02,21.54,22.14,22.80,22.56,23.35,23.19,23.19,23.19,23.19,23.19,23.19,23.19,24.33,25.32,25.32,26.31,26.31,27.29,28.28,29.43,29.43
1779654612.2639213,-64,3.00,24.19,23.32,22.47,22.47,21.63,19.42,17.80,15.62,15.00,13.45,13.45,12.81,12.81,9.90,7.07,5.00,2.24,0.00,2.00,3.61,5.00,5.83,7.07,8.94,9.85,3.16,25.50,26.00,26.57,27.20,28.64,29.43,30.15,30.07,30.02,31.02,31.00,30.00,29.00,29.02,28.02,27.07,27.17,26.48,26.68,26.93,26.25,26.57,26.93,27.31,26.40,25.94
1779654612.2931945,-61,3.00,22.80,22.20,21.63,20.81,20.25,19.72,18.36,17.49,17.49,16.64,15.81,15.26,15.00,14.21,14.14,13.45,13.60,13.04,12.08,12.37,12.17,12.00,13.15,13.34,13.93,3.61,18.60,19.42,19.72,20.59,22.36,23.26,24.70,24.70,25.63,25.30,26.25,25.30,25.30,24.35,23.77,23.77,23.26,22.83,23.02,23.60,23.43,23.35,23.35,24.04,24.08,23.43
1779654612.3306344,-56,3.00,24.52,24.52,23.54,22.36,22.36,21.38,20.22,19.24,18.11,18.03,17.03,17.12,16.12,15.30,14.32,13.34,11.70,10.77,8.94,7.21,6.40,5.00,4.47,3.16,3.16,1.00,19.10,19.24,19.42,20.62,21.84,23.41,23.77,24.17,25.50,25.94,26.42,26.42,26.42,25.06,25.06,25.06,24.60,24.17,24.70,24.70,25.30,25.30,25.96,26.68,26.68,25.50
1779654612.3412929,-56,3.00,26.40,26.40,25.50,24.17,22.85,22.47,21.54,20.25,19.31,19.31,18.03,18.03,17.09,16.16,15.23,13.42,12.53,11.66,10.00,9.22,7.81,6.40,5.39,4.12,4.00,1.00,19.70,21.02,21.47,21.95,23.85,25.00,25.61,26.25,26.91,26.91,27.59,27.59,27.59,27.59,27.59,26.17,26.25,25.61,26.40,26.63,26.63,26.93,27.78,27.29,28.18,26.83
1779654612.351699,-58,3.00,19.03,18.03,17.03,16.00,15.00,15.00,14.00,13.00,13.00,11.00,11.00,10.00,10.05,9.22,8.54,8.54,8.06,7.81,7.81,8.06,7.62,7.28,7.00,7.00,8.25,2.24,18.97,20.25,20.62,21.93,22.36,22.83,24.19,24.70,24.70,24.70,25.24,24.70,23.85,23.32,22.83,22.83,22.36,21.54,21.19,21.19,21.84,21.59,21.38,21.21,21.21,21.10
1779654612.3828998,-53,3.00,24.17,24.17,23.77,22.85,21.54,21.54,21.19,21.19,20.88,20.62,19.65,18.68,18.68,18.44,18.44,17.72,16.76,16.16,15.23,14.32,13.42,12.53,11.18,10.30,9.85,3.16,16.49,16.76,17.09,18.38,18.79,20.12,21.10,21.63,22.20,22.20,22.80,22.80,22.80,22.80,22.80,22.20,22.20,22.47,22.47,22.47,23.32,24.19,23.71,24.60,25.50,25.50
1779654612.4145145,-51,3.00,23.71,23.71,22.36,21.47,20.59,19.72,19.72,18.87,18.60,17.80,17.80,17.03,16.28,16.28,14.87,14.87,14.14,12.73,12.73,12.04,11.31,11.31,10.63,10.00,10.00,3.61,20.52,21.26,21.40,22.47,23.32,23.71,24.17,24.70,25.63,26.25,25.96,25.96,25.00,25.00,24.74,24.74,24.04,24.04,24.35,24.70,24.70,25.08,25.08,25.50,25.50,24.60
1779654612.4407468,-52,3.00,19.72,18.87,18.03,17.20,17.20,16.40,15.62,14.87,14.14,13.45,13.45,12.81,12.21,12.21,11.66,11.66,11.66,10.30,10.30,8.94,8.54,8.54,8.54,8.25,8.54,2.00,19.80,19.85,20.62,20.81,21.10,22.36,23.26,22.85,23.41,23.41,23.09,23.09,22.14,22.14,22.14,21.19,21.19,21.19,20.62,20.62,21.02,21.02,21.47,20.59,20.59,20.59
1779654612.4781075,-55,3.00,25.30,24.35,24.35,23.09,22.47,21.54,21.02,21.02,20.59,19.72,20.25,19.42,19.42,20.00,20.00,19.21,19.21,18.60,18.60,18.60,18.60,17.20,17.20,18.03,17.49,5.00,21.10,21.47,21.02,21.93,22.47,22.80,23.77,24.52,24.33,24.19,24.08,24.08,24.08,24.08,24.08,23.09,23.19,23.35,23.35,23.54,23.77,24.74,24.74,25.96,25.00,25.30
1779654612.5044532,-55,3.00,21.63,21.63,20.81,20.25,19.72,20.12,20.12,19.70,19.31,19.31,18.97,19.92,19.92,20.88,20.88,20.88,20.88,20.88,21.19,21.54,20.62,21.02,20.59,20.25,20.81,5.83,15.65,16.12,16.64,17.20,17.80,18.44,19.10,18.38,19.10,19.10,19.10,19.10,19.10,19.10,19.10,19.10,19.10,19.10,19.10,19.85,20.62,20.62,21.40,21.40,21.63,20.81
1779654612.5314844,-57,3.00,22.80,21.84,22.14,22.14,21.19,21.54,21.02,21.47,21.95,21.95,22.47,22.47,22.47,23.02,23.85,24.19,24.60,24.60,24.17,24.35,23.09,23.54,23.35,22.09,22.02,5.00,17.03,17.00,17.00,18.03,18.11,18.11,19.10,19.24,19.24,20.22,20.22,20.22,20.22,19.10,19.10,19.10,20.02,20.00,20.02,20.02,21.10,21.21,22.20,22.36,22.56,21.59
