timestamp,rssi,sub_1,sub_2,sub_3,sub_4,sub_5,sub_6,sub_7,sub_8,sub_9,sub_10,sub_11,sub_12,sub_13,sub_14,sub_15,sub_16,sub_17,sub_18,sub_19,sub_20,sub_21,sub_22,sub_23,sub_24,sub_25,sub_26,sub_27,sub_28,sub_29,sub_30,sub_31,sub_32,sub_33,sub_34,sub_35,sub_36,sub_37,sub_38,sub_39,sub_40,sub_41,sub_42,sub_43,sub_44,sub_45,sub_46,sub_47,sub_48,sub_49,sub_50,sub_51,sub_52
1779652542.387855,-55,3.00,20.52,21.21,21.93,22.63,21.93,22.67,23.43,25.00,25.81,26.08,26.93,27.78,29.07,30.41,31.30,31.30,31.76,31.76,32.65,33.12,32.45,32.45,32.45,32.80,31.89,7.81,4.47,4.47,4.47,4.24,3.61,3.16,3.00,3.00,3.16,3.61,4.24,5.00,5.83,5.83,6.71,8.06,8.06,9.43,9.43,10.30,10.82,13.04,14.42,15.81,16.40,16.40
1779652542.4117286,-55,3.00,20.10,21.10,22.09,23.02,23.02,23.00,24.02,25.08,26.31,26.48,27.66,27.66,28.86,30.08,31.05,32.02,33.73,33.73,33.73,33.54,33.24,33.06,33.06,32.02,30.00,8.00,4.12,4.12,4.47,3.61,3.61,3.61,4.47,4.12,5.10,5.00,6.08,6.08,6.32,7.28,7.28,8.54,9.49,10.44,10.44,11.70,12.65,13.34,15.30,16.28,16.28,17.26
1779652542.4358675,-55,3.00,19.10,19.85,20.62,20.62,21.40,21.63,22.47,24.19,24.60,25.08,26.00,26.93,27.86,28.79,31.02,31.02,31.02,31.38,31.78,32.20,32.20,31.76,30.89,31.38,31.06,8.06,4.24,5.00,5.39,4.12,4.12,4.12,4.00,4.12,4.47,5.00,5.00,5.66,7.07,7.07,7.81,7.81,8.60,8.60,10.00,10.00,11.40,12.04,13.45,14.87,15.56,16.28
1779652542.4686148,-57,3.00,18.68,19.65,20.88,21.59,22.56,23.35,24.19,25.08,26.02,27.00,28.02,29.07,30.07,32.14,33.14,34.13,35.13,35.13,35.06,36.01,36.01,36.00,35.01,36.06,36.12,9.00,10.00,9.22,8.49,8.49,8.60,8.60,8.06,8.54,7.62,7.28,8.06,8.00,8.00,7.07,8.25,8.25,8.25,8.54,9.49,9.49,10.77,11.70,13.00,13.93,14.87,15.81
1779652542.4957285,-57,3.00,17.80,18.44,19.85,19.85,20.52,21.21,21.93,23.43,23.60,25.24,26.08,26.93,28.65,29.53,31.30,32.65,34.00,34.00,34.00,34.48,33.62,34.13,34.67,33.84,34.41,9.22,8.06,8.06,7.62,7.28,7.28,7.07,7.07,7.00,6.08,6.08,6.32,6.71,5.83,6.40,5.66,6.40,6.40,7.21,7.21,8.60,9.43,10.00,11.66,13.04,13.60,13.60
1779652542.5339015,-56,65.07,14.87,15.56,16.28,17.03,17.80,17.80,18.87,19.72,20.59,21.02,21.93,23.77,24.70,26.25,27.20,28.46,28.46,29.73,29.73,30.08,29.15,29.55,29.97,29.53,30.02,7.21,7.07,7.07,6.40,5.00,5.00,4.47,5.10,5.00,5.10,5.10,5.10,4.12,4.47,5.00,5.00,5.00,5.00,5.83,6.40,7.21,8.06,9.43,10.00,10.00,11.40,11.40
1779652542.5390224,-57,65.07,15.65,17.00,17.49,17.49,18.87,19.42,20.00,21.26,21.93,22.63,24.08,24.84,27.02,27.80,29.21,30.00,30.61,31.24,31.24,31.89,31.89,31.89,31.14,31.83,31.83,8.49,7.28,7.07,7.07,7.07,7.07,6.00,7.07,6.32,6.32,6.08,5.39,5.00,5.00,5.83,5.83,6.71,6.71,6.71,6.71,7.62,8.94,9.85,9.85,10.77,12.08,13.00
1779652542.5660825,-55,3.00,18.68,19.65,19.65,20.40,21.38,21.21,22.20,23.02,24.00,25.02,26.08,27.17,28.28,29.43,30.41,31.40,32.39,33.38,33.24,33.14,33.14,33.06,33.06,33.02,33.00,9.06,5.66,6.40,7.21,6.71,6.32,6.08,6.08,6.08,6.00,6.00,6.08,6.32,7.28,6.71,6.71,6.71,8.06,8.06,8.94,9.85,11.18,12.08,13.00,13.93,14.56,15.52
1779652542.5715537,-55,3.00,18.60,19.42,19.42,20.25,21.10,21.47,22.36,23.26,23.77,25.63,26.25,26.93,27.89,29.83,30.81,32.02,32.02,33.24,33.53,33.84,33.84,33.24,33.62,32.70,33.11,8.94,7.62,6.71,6.71,6.71,6.32,6.00,6.08,5.10,5.39,5.39,5.83,5.83,5.83,7.21,7.21,7.81,8.49,8.49,9.22,9.22,10.63,11.40,12.81,13.60,15.00,15.81
1779652542.600387,-55,3.00,19.92,20.88,22.14,22.14,23.41,23.77,24.17,24.60,25.55,27.46,28.02,29.41,30.81,32.02,33.42,34.21,35.00,35.81,35.23,36.06,35.51,35.51,34.99,35.85,36.24,9.43,9.22,8.25,8.54,8.54,8.06,8.06,7.81,7.81,7.81,7.81,7.21,8.06,7.62,7.62,7.62,8.25,9.22,9.22,10.20,10.20,11.18,12.37,13.34,14.56,16.76,16.76
1779652542.6190505,-54,65.07,17.26,18.11,19.10,20.10,21.02,21.02,22.00,23.02,24.08,25.18,25.32,26.48,27.66,28.64,29.83,30.59,31.58,32.56,32.56,32.39,32.25,32.14,31.14,32.02,32.00,8.00,9.49,7.62,6.71,6.40,6.40,5.66,5.66,6.40,5.83,5.39,5.39,6.08,5.00,5.00,6.00,6.08,7.07,7.28,8.25,9.22,10.20,11.18,12.37,13.34,14.14,14.32
1779652542.6235497,-55,3.00,19.92,21.19,21.19,22.47,22.47,23.26,23.71,24.19,25.24,26.63,27.20,29.21,29.83,31.89,32.56,33.30,34.06,34.83,34.83,35.00,34.41,34.41,33.84,34.67,34.99,8.94,6.32,6.08,6.00,5.00,5.10,5.10,5.39,4.47,5.00,5.00,5.00,5.39,6.32,6.32,6.08,7.07,7.07,8.06,9.06,10.05,11.18,12.17,13.15,14.32,15.52,16.76
1779652542.651853,-54,65.07,21.95,22.83,23.32,23.85,25.00,25.61,26.25,26.25,26.91,28.28,29.73,30.48,31.24,32.65,34.83,35.47,35.47,36.12,35.38,35.36,35.36,35.38,34.71,34.83,35.00,9.22,4.24,3.16,3.00,3.00,3.16,3.16,3.61,3.61,4.24,5.00,5.39,5.39,5.39,6.32,8.25,8.25,9.49,9.49,10.44,11.70,12.65,13.93,15.23,15.65,17.89,18.36
1779652542.6724427,-54,3.00,21.54,22.14,23.09,23.09,23.77,23.54,24.52,25.32,26.17,27.07,28.02,29.02,30.00,31.00,32.00,32.00,33.00,33.02,33.06,33.14,33.14,32.25,32.39,32.56,31.78,8.25,3.61,4.47,4.47,5.10,5.10,5.00,5.10,6.32,6.32,6.71,7.21,8.06,8.60,8.60,9.43,10.00,10.82,10.82,11.66,12.53,13.42,14.76,15.65,17.46,18.38,18.38
1779652542.6827717,-54,3.00,22.47,22.85,23.77,24.17,24.17,24.60,25.06,26.08,26.63,27.80,28.43,29.07,30.48,31.89,32.56,33.30,33.30,33.42,33.42,33.60,33.84,33.29,33.29,33.62,34.00,8.94,5.10,5.39,5.39,5.00,5.00,5.66,5.83,6.71,6.71,7.28,8.25,8.25,9.22,9.22,10.05,10.05,11.18,12.17,12.17,13.34,14.32,15.52,16.49,17.72,18.97,19.31
1779652542.7063885,-53,3.00,23.77,24.17,24.17,24.60,25.06,25.55,26.08,26.63,26.40,27.80,29.07,29.73,31.14,31.83,32.56,33.30,33.30,34.06,33.42,34.21,33.84,33.29,32.76,33.12,32.65,8.54,1.41,2.24,3.16,4.12,4.12,5.10,5.10,6.08,7.07,8.00,8.00,9.00,10.00,11.00,11.00,12.00,12.04,13.04,14.14,15.13,15.30,16.49,17.72,18.97,20.25,20.25
1779652542.745739,-52,3.00,21.93,22.63,23.35,22.67,23.43,23.43,23.60,24.41,24.70,25.55,26.42,27.29,28.18,28.18,29.53,29.53,30.02,30.02,29.68,30.23,29.41,28.43,28.32,29.00,28.28,7.07,2.24,2.24,2.83,4.24,5.00,5.00,5.83,7.21,7.21,8.06,8.94,9.85,9.85,11.18,11.18,11.18,11.66,13.04,14.42,14.42,15.00,16.40,17.03,18.44,19.10,19.10
1779652542.765919,-52,3.00,21.84,21.59,22.56,23.54,23.35,23.35,23.19,24.08,24.02,25.00,26.00,26.00,27.02,28.02,29.00,29.00,30.02,30.07,29.07,29.15,28.28,28.44,28.64,27.89,28.16,6.32,3.16,3.00,4.00,4.12,5.10,6.32,6.71,6.71,8.06,8.94,9.43,9.43,10.82,10.82,11.66,11.66,11.66,12.53,13.42,14.32,15.23,16.16,17.09,18.03,18.97,19.65
1779652542.8017943,-54,3.00,26.02,26.02,27.00,27.00,27.07,27.17,28.16,28.28,29.43,29.61,30.81,31.05,32.28,33.53,34.48,35.44,35.44,35.17,35.90,35.69,35.51,35.23,35.13,35.06,35.00,9.06,3.61,4.47,5.39,5.39,6.71,6.71,8.06,8.06,9.43,10.30,10.82,11.66,12.53,12.53,13.42,14.32,15.23,16.16,16.76,16.76,17.46,19.42,20.40,21.21,22.09,22.09
1779652542.8257535,-54,3.00,24.19,24.70,24.70,25.24,25.24,25.81,26.40,26.25,26.91,28.28,29.00,29.73,30.48,31.24,32.65,33.30,33.97,33.94,33.94,33.97,34.06,33.42,33.60,33.84,33.29,8.94,5.39,4.00,4.00,5.00,6.08,6.08,7.07,7.07,8.06,9.06,10.05,10.05,11.05,12.04,12.04,12.17,13.15,14.32,15.52,15.52,16.76,17.09,18.38,19.70,20.12,20.12
1779652542.8539958,-53,3.00,22.80,22.56,23.54,23.54,23.35,24.19,25.08,25.02,26.00,26.02,27.07,28.07,29.07,30.15,31.14,32.14,32.06,32.06,32.02,32.00,32.02,31.06,31.14,31.26,31.58,7.28,3.00,3.16,4.12,5.39,5.39,6.71,7.21,7.62,7.21,8.06,9.43,10.00,10.00,10.82,11.40,12.21,13.04,13.04,13.89,14.76,14.76,16.16,17.09,18.03,18.97,19.65
1779652542.8870447,-54,3.00,21.59,21.84,22.80,22.80,23.09,23.41,24.70,25.08,25.50,27.29,27.78,29.15,30.53,31.06,31.91,32.76,32.25,33.12,34.48,34.00,33.54,32.70,33.24,32.89,33.24,8.54,1.00,1.41,1.41,1.41,2.00,3.00,4.00,4.00,5.10,5.10,6.08,7.07,7.07,8.06,8.06,9.06,10.05,11.05,12.04,12.00,13.00,14.04,15.03,16.12,17.26,18.25
1779652542.925555,-54,65.07,18.79,20.12,20.59,20.59,21.10,21.63,22.20,22.80,23.43,24.08,25.50,26.87,27.59,28.32,29.73,31.14,31.83,31.83,31.83,31.83,31.89,32.02,32.20,31.62,31.91,8.06,3.00,2.24,1.41,1.41,1.00,1.00,1.41,2.24,3.16,4.12,4.00,5.00,6.00,7.00,7.07,8.06,8.06,9.06,10.20,10.20,11.40,12.37,13.60,14.87,16.16,15.23
1779652542.9344058,-54,65.07,20.52,21.93,22.63,22.63,23.35,24.08,24.21,25.00,26.63,27.78,28.65,29.53,30.41,31.76,32.65,34.00,34.48,35.36,34.99,35.51,34.67,34.41,35.00,34.83,34.71,9.22,4.47,3.61,2.83,2.83,2.24,2.00,3.00,2.24,3.61,2.83,3.61,4.47,5.39,6.32,6.71,6.71,8.06,8.94,10.30,11.18,11.66,13.04,14.42,15.81,16.40,17.03
1779652542.938284,-55,65.07,19.70,21.02,22.36,23.26,23.32,23.85,25.00,25.61,25.61,27.80,27.80,29.07,30.41,31.83,33.24,33.94,35.36,36.07,36.07,36.07,34.71,34.21,34.67,34.99,35.36,9.43,4.24,4.24,2.83,2.24,2.24,2.00,3.16,2.24,2.83,3.16,4.12,5.00,5.00,6.00,6.00,7.07,8.06,9.06,10.05,11.18,11.40,12.37,13.34,15.30,16.49,16.76
1779652542.9502296,-57,3.00,18.00,19.03,20.02,20.10,20.22,21.38,21.38,22.80,23.09,23.41,25.08,25.50,26.83,27.73,29.07,29.97,29.97,30.87,30.87,31.38,31.02,31.02,31.62,31.32,31.05,8.25,4.12,4.00,4.00,4.12,3.16,3.61,2.83,3.61,3.16,4.12,4.00,5.10,6.08,6.08,7.28,7.28,8.25,8.25,9.22,10.20,11.18,12.17,13.15,14.04,15.03,15.00
1779652542.9751053,-57,3.00,19.03,20.02,21.02,21.02,22.09,22.36,22.56,23.77,25.00,25.30,26.57,27.31,28.64,29.97,30.87,32.20,33.11,33.11,34.01,33.62,33.24,33.84,33.84,34.48,34.21,9.22,8.25,8.54,8.94,8.06,8.60,7.81,8.49,7.81,7.21,7.62,7.28,7.28,8.06,8.06,8.00,8.06,9.06,9.06,10.05,11.05,11.05,12.04,13.04,15.03,16.00,16.00
1779652543.0076594,-58,3.00,17.80,18.44,19.21,19.21,19.85,20.52,21.21,21.93,22.67,23.43,24.21,25.81,26.63,28.30,29.15,30.53,30.53,31.38,31.91,31.91,31.91,31.06,31.62,32.20,32.20,8.60,21.26,20.52,20.52,19.80,19.80,20.52,19.85,19.85,18.44,18.44,17.80,17.20,16.40,16.40,15.00,15.00,15.00,14.21,14.21,14.21,14.21,14.21,14.87,15.62,15.62,16.28
1779652543.0341153,-58,3.00,15.52,14.32,14.32,14.32,14.32,14.32,14.56,15.52,15.52,15.81,16.76,16.76,18.03,18.97,19.92,20.88,20.88,21.84,21.84,22.56,21.38,22.36,22.20,22.20,23.09,5.00,21.02,21.10,21.10,21.10,21.10,21.10,22.20,22.20,21.21,21.21,20.10,20.10,19.10,18.03,17.03,17.00,16.00,16.03,15.13,15.30,15.30,15.52,15.52,15.52,14.56,14.56
1779652543.0665252,-60,3.00,16.12,15.65,15.23,13.93,13.93,13.60,13.60,14.32,15.30,15.13,15.03,16.00,17.00,19.00,20.02,21.10,21.10,22.20,23.35,23.54,24.74,25.00,25.63,26.00,27.31,7.28,31.00,31.00,31.02,31.02,31.02,31.02,31.02,30.02,30.02,29.00,29.00,28.02,27.07,25.18,25.32,24.52,23.77,22.14,21.54,21.02,20.12,20.59,20.59,19.72,19.72,18.87
1779652543.0972183,-59,3.00,12.81,12.81,13.60,14.21,14.21,15.62,16.28,16.97,17.69,19.21,20.00,21.40,22.20,23.85,24.70,26.08,27.46,28.30,28.30,28.84,28.84,29.41,29.41,30.00,30.00,7.81,16.12,16.64,15.81,15.81,15.81,16.40,16.40,15.00,14.21,14.21,13.45,12.81,12.04,12.04,10.63,10.63,9.90,9.22,9.22,9.22,9.22,9.22,9.22,9.90,9.90,9.90
1779652543.1296644,-58,3.00,20.88,20.88,20.88,22.14,21.19,21.54,22.85,23.26,23.71,25.06,25.06,25.55,26.93,28.30,29.68,30.53,31.06,31.91,31.91,32.25,31.76,31.76,31.30,32.20,31.78,8.94,18.68,20.62,21.02,20.12,20.62,20.88,20.88,20.62,20.40,19.42,18.25,18.25,18.25,17.26,17.26,17.26,16.28,16.49,16.49,16.49,16.76,16.76,17.72,17.72,18.68,18.97
1779652543.1577854,-56,3.00,21.93,21.93,21.93,22.63,21.93,22.67,23.43,23.60,23.85,24.70,25.06,25.94,26.83,27.73,29.07,29.07,30.41,30.41,30.89,30.02,30.53,29.68,29.68,29.41,30.00,7.81,13.89,14.42,14.21,14.87,14.87,15.56,14.87,15.62,15.62,15.81,15.81,15.81,15.81,15.81,15.26,15.26,15.26,15.81,15.81,16.40,16.40,17.03,18.44,19.10,19.10,19.10
1779652543.1855793,-56,3.00,20.62,21.26,21.93,21.93,22.63,22.67,22.67,23.43,24.41,25.24,26.08,26.93,27.78,28.65,30.02,30.89,31.38,31.38,31.38,31.06,31.62,30.81,31.40,31.24,31.24,7.81,8.25,8.54,8.94,8.94,9.43,9.43,10.00,9.22,9.90,10.63,10.63,10.00,10.82,10.82,10.82,10.82,11.66,12.21,13.04,13.60,14.42,15.00,15.81,16.40,17.80,17.80
1779652543.2179313,-55,65.07,21.84,21.84,22.80,23.09,23.41,24.70,25.08,25.50,25.94,26.42,28.30,28.84,30.23,31.06,32.45,33.29,34.13,34.13,33.62,34.00,33.54,33.11,32.70,33.24,32.89,7.62,8.06,6.71,6.40,6.71,5.66,5.39,6.71,7.21,6.32,7.28,8.25,9.06,9.22,10.05,10.05,10.05,11.05,11.05,12.04,13.15,14.14,15.30,16.28,17.26,18.44,18.68
1779652543.2271812,-55,65.07,21.21,22.09,23.09,23.02,24.02,24.00,25.02,25.08,26.31,26.48,27.66,27.66,28.86,30.36,31.32,33.24,34.21,33.96,33.96,33.73,33.54,33.38,33.24,33.14,32.06,8.00,6.32,4.47,2.24,4.47,7.07,8.25,8.06,7.07,7.07,8.54,8.54,8.94,9.85,9.85,9.85,10.77,10.77,11.70,12.65,13.60,13.60,14.32,16.49,17.46,18.44,19.24
1779652543.2372863,-54,65.07,21.10,22.47,23.32,23.32,23.02,24.21,24.21,25.50,26.91,28.32,26.87,26.17,28.43,30.81,32.20,33.42,32.80,32.20,32.80,33.42,32.65,33.24,33.24,31.89,30.61,7.81,6.71,5.83,6.71,6.40,7.07,6.40,7.21,7.21,8.06,8.54,8.25,9.06,9.06,9.22,9.22,10.20,10.44,11.40,11.70,12.65,13.93,14.87,16.76,18.03,17.09,17.09
1779652543.2430089,-54,65.07,22.47,22.85,22.85,23.26,23.71,24.19,24.70,25.24,26.40,27.80,28.43,28.43,29.07,30.41,31.14,32.56,32.56,33.30,33.30,34.06,34.21,33.60,33.29,32.25,32.25,8.06,5.83,6.40,6.40,6.40,7.21,7.21,8.06,7.62,8.54,9.49,9.22,9.22,10.20,10.20,10.05,11.05,11.05,12.17,13.15,13.34,14.56,15.52,16.76,17.72,18.03,18.03
1779652543.25125,-54,3.00,24.52,25.50,25.71,25.71,25.96,26.25,27.86,28.23,28.64,29.53,30.02,31.38,32.76,34.13,34.13,34.99,35.85,35.36,35.78,35.78,36.25,35.85,35.47,35.11,35.74,9.22,4.24,4.47,5.39,5.39,6.32,6.08,7.07,8.00,9.00,9.00,10.05,10.05,11.05,12.04,12.04,12.17,13.15,14.04,15.00,16.00,17.00,18.03,19.10,20.22,21.38,21.38
1779652543.2756937,-54,3.00,23.77,24.74,24.74,25.50,25.32,26.31,26.17,27.07,28.02,29.00,29.02,30.07,31.14,32.14,33.14,34.13,34.13,35.06,35.01,35.00,34.01,34.06,34.13,34.23,33.54,9.22,3.16,3.16,4.00,4.00,4.12,5.39,5.39,6.71,6.71,8.06,8.60,9.43,10.00,10.82,10.82,12.21,12.21,13.04,13.89,14.76,15.65,16.55,18.38,19.31,20.25,20.88
1779652543.3109953,-55,3.00,23.32,24.19,24.19,25.06,24.60,25.08,26.00,26.57,27.20,29.12,29.83,30.59,31.58,32.39,33.38,34.53,35.51,35.69,35.90,36.14,35.44,35.74,36.06,35.47,35.85,8.94,3.61,2.83,3.61,3.61,3.16,4.00,4.12,4.47,5.83,6.40,7.07,7.81,8.49,9.22,9.90,10.63,12.04,12.04,12.73,13.45,14.87,15.62,17.03,18.60,19.42,19.42
1779652543.3344307,-55,3.00,21.10,21.95,22.83,22.83,23.26,23.77,24.70,25.30,25.96,27.89,28.64,29.43,30.41,32.39,33.38,34.37,35.51,35.51,35.69,35.69,34.93,35.17,34.79,35.11,35.47,8.54,6.08,5.39,5.39,5.39,5.00,4.24,3.61,3.16,4.00,4.12,4.47,5.00,5.66,6.40,7.07,7.81,9.22,9.22,9.90,11.31,12.04,13.45,14.87,16.40,17.20,18.03
1779652543.3722277,-56,3.00,20.62,21.93,21.93,23.26,22.83,23.32,23.85,25.81,26.40,27.66,28.32,29.00,31.11,31.83,33.24,33.94,35.36,35.36,35.38,35.38,35.47,34.83,35.61,35.81,35.23,9.43,6.40,6.40,5.83,5.83,5.39,5.10,4.00,4.12,4.47,4.24,5.00,5.39,5.39,6.32,7.07,8.06,8.06,9.22,10.20,11.18,11.18,13.34,14.56,15.52,16.76,17.09
1779652543.4096148,-58,3.00,16.64,17.20,17.80,18.44,18.44,19.80,21.21,21.93,22.80,23.60,25.24,26.08,27.46,28.84,29.68,31.06,31.62,32.20,32.80,32.65,33.30,32.56,32.53,32.56,32.65,9.22,10.63,10.63,9.90,9.22,8.49,7.81,7.07,6.40,5.83,5.00,4.12,4.00,3.16,3.16,3.61,3.61,4.47,5.10,6.08,7.00,7.07,9.22,9.49,10.77,12.08,12.08
1779652543.4255557,-59,3.00,13.00,13.42,14.76,15.26,15.81,16.40,17.69,18.38,19.85,20.62,22.02,22.80,23.60,24.41,25.81,26.40,27.80,28.43,29.07,29.00,29.00,29.07,28.43,28.60,28.84,7.21,14.14,14.32,13.34,13.34,13.34,12.37,11.40,11.40,10.20,10.20,9.06,8.06,8.00,7.07,7.28,6.71,6.40,6.40,6.40,6.71,7.28,8.25,8.06,9.00,9.06,10.20
1779652543.461594,-59,3.00,14.14,14.21,15.00,14.42,14.76,15.23,15.81,16.49,18.25,19.10,20.02,21.02,22.00,23.00,24.00,25.02,26.02,27.07,28.16,28.28,28.44,27.66,27.89,28.16,28.79,7.62,25.96,25.00,24.35,25.08,25.08,25.08,24.60,25.06,24.19,22.83,21.95,21.47,20.12,18.38,18.38,18.03,16.49,16.28,16.03,15.00,15.03,14.14,14.32,14.87,13.93,14.32
1779652543.4861574,-58,3.00,14.04,13.15,13.34,12.65,12.08,12.53,12.21,12.81,13.45,14.21,14.42,15.26,16.12,17.00,17.89,18.79,20.12,20.59,20.59,21.10,20.81,21.40,21.40,21.26,21.93,5.66,26.00,26.40,26.83,27.29,26.93,26.63,26.40,25.61,24.84,24.84,24.08,23.43,22.02,20.62,20.00,19.42,18.87,18.36,17.89,17.46,17.09,16.76,16.76,16.49,15.30,15.13
1779652543.515186,-58,3.00,16.12,15.26,15.00,14.87,14.14,14.21,14.42,14.76,13.93,14.87,15.52,16.28,18.11,19.10,20.10,21.10,21.10,22.09,23.19,23.35,23.54,23.77,24.04,24.70,25.08,5.83,29.43,29.15,29.07,30.02,30.02,29.07,29.15,29.27,28.28,28.44,27.46,26.48,25.32,24.33,23.19,23.09,22.09,21.00,21.02,20.02,20.10,19.24,19.42,19.65,18.97,17.09
1779652543.5452282,-56,3.00,18.60,17.80,17.69,16.97,16.28,16.40,15.26,15.65,16.16,16.76,16.76,17.46,18.44,19.24,20.22,21.21,22.20,22.36,22.56,23.77,23.09,23.41,23.77,24.17,23.71,5.83,26.57,26.25,26.93,26.68,27.46,27.29,27.17,27.07,27.02,27.02,26.00,25.00,24.00,24.02,23.02,22.09,21.21,21.38,20.40,20.62,20.88,20.25,20.25,19.70,19.24,19.24
1779652543.5790443,-54,3.00,18.44,17.69,16.97,16.28,15.00,14.42,13.89,13.93,14.32,14.32,15.13,15.03,15.00,16.03,17.03,18.03,18.11,18.11,18.03,18.03,19.00,19.00,19.03,19.10,19.10,5.00,29.21,29.41,29.15,29.53,29.97,30.46,30.08,29.41,29.12,28.86,28.86,27.66,26.68,25.71,24.74,23.77,23.09,23.41,22.47,21.93,22.36,21.47,21.47,21.95,21.10,20.81
1779652543.6096568,-56,3.00,16.97,16.28,14.21,13.60,12.21,11.18,9.85,9.49,8.25,8.06,7.07,7.28,6.71,7.21,7.81,7.81,8.60,8.60,9.43,10.30,10.82,11.66,11.66,13.04,13.60,2.83,30.48,30.61,30.81,31.06,31.38,31.76,32.20,31.78,31.78,31.38,30.08,30.08,29.15,28.23,27.31,25.50,25.50,25.06,24.19,23.85,23.02,22.20,22.20,22.02,21.26,20.52
1779652543.6378367,-57,3.00,15.26,13.42,12.08,10.77,10.20,9.06,8.00,8.06,7.28,7.62,7.81,7.81,8.60,9.43,9.85,10.77,11.70,12.65,12.65,13.93,14.87,15.23,15.23,15.65,16.12,3.61,29.07,28.28,27.66,29.21,29.21,29.21,30.23,29.68,29.15,28.65,27.29,27.29,26.42,25.55,24.70,23.85,23.02,22.20,22.02,21.26,20.52,19.80,19.80,19.10,18.44,17.80
1779652543.6650832,-53,3.00,19.24,18.87,18.03,17.20,16.28,15.56,15.62,15.00,15.26,14.76,15.23,14.87,15.81,16.49,16.49,17.46,18.25,18.25,18.25,19.42,19.42,18.68,18.97,19.31,19.31,5.39,25.94,27.31,27.51,28.16,27.89,28.64,28.44,28.28,28.16,28.07,28.02,27.00,27.02,26.02,25.08,24.08,23.19,23.35,23.54,22.56,22.80,23.09,23.09,22.14,21.54,21.54
1779652543.6986947,-52,3.00,25.55,25.55,24.19,22.83,21.93,21.54,21.19,20.62,20.40,19.24,19.10,20.10,20.02,20.00,21.00,21.00,21.00,21.00,21.00,21.02,21.10,21.10,20.22,20.22,20.40,5.10,30.41,30.02,31.06,30.81,32.02,31.89,33.24,32.53,32.56,32.56,31.89,31.89,31.24,30.48,29.73,29.73,29.00,28.28,27.59,28.32,27.66,28.43,27.80,28.60,27.46,27.46
1779652543.726091,-51,3.00,22.85,22.85,21.93,21.02,20.59,19.72,18.87,18.60,18.44,18.38,17.69,18.44,18.44,18.44,18.44,18.44,18.44,18.44,18.44,18.44,17.69,18.38,17.69,17.69,17.03,4.24,27.29,26.83,27.31,27.86,28.16,27.89,28.64,28.44,29.27,29.15,28.16,28.07,27.07,27.17,26.17,25.18,25.32,24.33,24.52,24.52,24.74,25.00,25.00,25.30,25.63,24.70
1779652543.7552834,-51,3.00,23.00,22.00,21.02,20.02,19.10,18.25,18.25,17.46,17.72,17.46,17.46,17.00,17.00,17.49,17.49,17.49,17.49,17.49,17.49,17.49,17.00,17.00,16.55,16.55,17.09,4.47,27.17,28.02,28.00,28.02,29.15,29.43,29.61,30.08,30.08,29.41,29.41,28.79,28.46,27.51,26.25,26.25,25.96,25.71,25.50,25.50,25.32,25.32,25.18,25.08,25.02,24.02
1779652543.7843342,-51,3.00,19.31,18.79,17.89,17.00,15.26,15.00,14.21,13.45,14.14,13.45,13.60,13.04,12.53,13.42,13.42,14.32,14.32,13.93,13.93,13.93,13.93,13.42,13.42,13.89,13.89,3.61,26.83,26.40,26.93,26.57,27.89,28.64,28.44,28.28,28.16,28.07,28.02,27.02,26.02,25.02,24.08,24.08,24.08,23.19,23.35,22.56,22.56,21.84,22.80,21.84,22.14,22.14
1779652543.8139799,-53,3.00,19.03,18.11,17.12,15.30,14.32,13.34,11.70,11.18,10.82,10.63,9.90,9.22,9.43,10.30,9.85,10.77,10.44,11.40,11.40,11.40,11.18,11.18,12.17,12.37,12.37,3.16,30.27,31.14,31.02,31.00,32.02,33.14,32.39,32.76,31.78,32.02,32.02,31.05,30.08,27.89,27.89,26.68,26.48,25.50,25.32,25.18,24.19,24.08,24.02,24.00,23.00,22.02
1779652543.8461125,-54,3.00,17.72,17.09,15.23,13.93,12.08,11.18,10.30,10.00,8.49,7.81,7.21,6.32,6.08,6.00,6.08,6.32,6.71,6.71,7.21,8.60,8.60,9.22,10.00,10.82,10.82,3.16,31.05,33.96,34.71,32.39,32.25,33.14,33.06,33.02,33.00,32.00,31.02,30.02,29.02,29.02,27.02,27.00,26.02,26.08,25.18,24.19,24.19,23.35,22.56,22.56,21.84,20.88
1779652543.881307,-54,3.00,19.72,18.36,16.12,14.76,13.42,12.08,9.85,8.54,7.28,6.08,5.10,4.00,2.24,1.41,2.00,2.24,3.61,5.00,5.66,7.07,7.81,9.22,10.00,10.82,10.82,2.24,35.23,36.40,36.24,36.12,36.80,37.48,38.21,37.54,36.88,36.24,36.24,34.83,34.06,32.65,31.89,31.14,29.70,29.00,29.07,27.66,27.02,27.20,26.63,26.08,24.70,24.19
1779652543.9069767,-53,3.00,17.46,15.52,14.56,13.60,11.70,10.44,8.54,7.62,6.71,5.00,3.61,2.83,2.24,1.00,1.41,2.24,3.00,5.00,6.08,7.07,8.06,8.06,9.06,9.22,10.20,3.00,30.59,31.40,31.26,32.14,32.06,33.00,33.02,33.06,33.06,32.14,32.14,31.14,30.15,29.07,28.07,27.02,27.00,26.00,25.02,25.08,24.19,24.33,23.35,22.56,21.59,20.62
